"CN","HABTYPCD","PUB_CD","SCIENTIFIC_NAME","COMMON_NAME","VALID","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
"3721469010690","31406","201","SAPL2/CASC12","diamondleaf willow/mountain sedge","Y","",2004-10-19,"10690","",,""
"3721470010690","314081","201","SAGL-SABR/DECA18-POPU3","grayleaf willow-shortfruit willow/tufted hairgrass-Jacob's-ladder","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3721471010690","31409","201","SAGL-SALIX/CAREX","grayleaf willow-strapleaf willow/sedge","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3721472010690","31411","201","SAAM2-SAPL2/SYLAH6","peachleaf willow-diamondleaf willow/white panicle aster","Y","",2004-10-19,"10690","",,""
"3721473010690","31412","201","SAEX-SALIX/POA","strapleaf willow-willow/bluegrass","Y","",2004-10-19,"10690","",,""
"3721474010690","31413","201","SAGE2-SALIX/CAUT","Geyer's willow-willow/Northwest territory sedge","Y","",2004-10-19,"10690","",,""
"3721475010690","31414","201","SAPL2/DECA18","diamondleaf willow/tufted hairgrass","Y","",2004-10-19,"10690","",,""
"3721476010690","31415","201","SAGL/GEROR","grayleaf willow/Ross' avens","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3721477010690","31416","201","SAGE2/POPA2","Geyer's willow/fowl bluegrass","Y","",2004-10-19,"10690","",,""
"3721478010690","31417","201","SABO2-SALIX/CAUT","Booth's willow-willow/Northwest territory sedge","Y","",2004-10-19,"10690","",,""
"3721479010690","31418","201","SABO2-SALIX/CACA4","Booth's willow-willow/bluejoint","Y","",2004-10-19,"10690","",,""
"3721480010690","31419","201","SAWO/CAAQ","Wolf's willow/water sedge","Y","",2004-10-19,"10690","",,""
"3721481010690","31420","201","SAWO/CAUT","Wolf's willow/Northwest territory sedge","Y","",2004-10-19,"10690","",,""
"3721482010690","31421","201","SAWO/CACA4","Wolf's willow/bluejoint","Y","",2004-10-19,"10690","",,""
"3721483010690","31422","201","SAWO/DECA18","Wolf's willow/tufted hairgrass","Y","",2004-10-19,"10690","",,""
"3721484010690","31423","201","SAWO/FRVI","Wolf's willow/Virginia strawberry","Y","",2004-10-19,"10690","",,""
"3721485010690","31424","201","SAEX-SALIX/CACA4-EQAR","narrowleaf willow-willow/bluejoint-field horsetail","Y","",2004-10-19,"10690","",,""
"3721486010690","31425","201","SALU2/EQAR","yellow willow/field horsetail","Y","",2004-10-19,"10690","",,""
"3721487010690","31426","201","SADR/CACA4","Drummond's willow/bluejoint","Y","",2004-10-19,"10690","",,""
"3721488010690","31427","201","SACA4-SALIX/CAAQ","sageleaf willow-willow/water sedge","Y","",2004-10-19,"10690","",,""
"3721489010690","31501","201","SAVE4-ARTR2/PASM","greasewood-big sagebrush/westerm wheatgrass","Y","",2004-10-19,"10690","",,""
"3721490010690","31502","201","SAVE4-ATGA/POSE","greasewood-Gardener's saltbrush/Sandberg bluegrass","Y","",2004-10-19,"10690","",,""
"3721491010690","31303","201","QUGA/CEMO2","Gambel oak/alderleaf mountain mahogany","Y","",2004-10-19,"10690","",,""
"3721492010690","30519","201","ARTR2/SPCR","big sagebrush/sand dropseed","Y","",2004-10-19,"10690","",,""
"3721493010690","305190","201","ARTR2/BOGR2","big sagebrush/blue grama","Y","",2004-10-19,"10690","",,""
"3721494010690","305191","201","ARTR2/PLJA","big sagebrush/James' galleta","Y","",2004-10-19,"10690","",,""
"3721495010690","43108","201","HECOC8/BOHI2","needle and thread/hairy grama","Y","",2004-10-19,"10690","",,""
"3721496010690","30601","201","ARTR4/FEID","threetip sagebrush/Idaho fescue","Y","",2004-10-19,"10690","",,""
"3721497010690","30603","201","ARTR4/POSE","threetip sagebrush/Sandberg bluegrass","Y","",2004-10-19,"10690","",,""
"3721498010690","30604","201","ARTR4/HECO8","threetip sagebrush/needle and thread","Y","",2004-10-19,"10690","",,""
"3721499010690","43109","201","HECOC8/CAINH2","needle and thread/sun sedge","Y","",2004-10-19,"10690","",,""
"3721500010690","30701","201","CELE3/PSSPS","curl-leaf mountain mahogany/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3721501010690","431091","201","HECOC8/CAINH2-SEDE2","needle and thread/sun sedge-lesser spikemoss","Y","",2004-10-19,"10690","",,""
"3721502010690","30801","201","CEMO2/ELLAL","alderleaf mountain mahogany/streambank wheatgrass","Y","",2004-10-19,"10690","",,""
"3721503010690","30802","201","CEMO2/PSSPS","alderleaf mountain mahogany/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3721504010690","30803","201","CEMO2/FEID","alderleaf mountain mahogany/Idaho fescue","Y","",2004-10-19,"10690","",,""
"3721505010690","30804","201","CEMO2-RHTR/BOCU","alderleaf mountain mahogany-skunkbush sumac/sideoats grama","Y","",2004-10-19,"10690","",,""
"3721506010690","431092","201","HECOC8/CAINH2-NAVI4","needle and thread/sun sedge-green needlegrass","Y","",2004-10-19,"10690","",,""
"3721507010690","308051","201","CEMO2/HECOC8/RHTRT","alderleaf mountain mahogany/needle and thread/skunkbush sumac","Y","",2004-10-19,"10690","",,""
"3721508010690","30806","201","CEMO2/ACLE9","alderleaf mountain mahogany/Letterman's needlegrass","Y","",2004-10-19,"10690","",,""
"3721509010690","30807","201","CEMO2/MUMO","alderleaf mountain mahogany/mountain muhly","Y","",2004-10-19,"10690","",,""
"3721510010690","30808","201","CEMO2-RHTR/ANGE","alderleaf mountain mahogany-skunkbush sumac/big bluestem","Y","",2004-10-19,"10690","",,""
"3721511010690","43110","201","HECOC8/CAEB","needle and thread/ebony sedge","Y","",2004-10-19,"10690","",,""
"3721512010690","432","201","SPHE","prairie dropseed series","Y","",2004-10-19,"10690","",,""
"3721513010690","310021","201","DROC/CARU-MIBI9","eightpetal mountain-avens/pinegrass-mountain stitchwort","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3721514010690","31003","201","DROC/SANI8","eightpetal mountain-avens/snow willow","Y","",2004-10-19,"10690","",,""
"3721515010690","43201","201","SPHE/CAREX","prairie dropseed/sedge","Y","",2004-10-19,"10690","",,""
"3721516010690","31101","201","DAFL3/FEID","shrubby cinquefoil/Idaho fescue","Y","",2004-10-19,"10690","",,""
"3721517010690","31102","201","DAFL3/FETH","shrubby cinquefoil/Thurber's fescue","Y","",2004-10-19,"10690","",,""
"3721518010690","31103","201","DAFL3/FEAL","shrubby cinquefoil/Altai fescue","Y","",2004-10-19,"10690","",,""
"3721519010690","31104","201","DAFL3/DECA18","shrubby cinquefoil/tufted hairgrass","Y","",2004-10-19,"10690","",,""
"3721520010690","31105","201","DAFL3/SABRA2","shrubby cinquefoil/matted saxifrage","Y","",2004-10-19,"10690","",,""
"3721521010690","43202","201","SPHE/HESP11","prairie dropseed/porcupinegrass","Y","",2004-10-19,"10690","",,""
"3721522010690","31201","201","PUTR2-ARTR2/FEID","antelope bitterbrush-big sagebrush/Idaho fescue","Y","",2004-10-19,"10690","",,""
"3721523010690","31202","201","PUTR2/MUMO","antelope bitterbrush/mountain muhly","Y","",2004-10-19,"10690","",,""
"3721524010690","31203","201","PUTR2/HECOC8","antelope bitterbrush/needle and thread","Y","",2004-10-19,"10690","",,""
"3721525010690","31204","201","PUTR2/PSSPS","antelope bitterbrush/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3721526010690","31205","201","PUTR2-ARTR2/PSSPS","antelope bitterbrush-big sagebrush/bluebunch wheatgrass","Y","",2004-10-19,"10690","",,""
"3721527010690","313011","201","QUGA/AMAL2/MARE11","Gambel oak/Saskatoon serviceberry/creepiing barberry","Y","",2004-10-19,"10690","",,""
"3723441010690","00903","201","PICO/CAGE2","lodgepole pine/Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3723442010690","009030","201","PICO/CAGE2-CAGE2","lodgepole pine/Geyer's sedge-Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3723443010690","009031","201","PICO/CAGE2/PAMY","lodgepole pine/Geyer's sedge/Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3723444010690","00905","201","PICO/JUCO6","lodgepole pine/common juniper","Y","",2004-10-19,"10690","",,""
"3723445010690","00907","201","PICO/PONE2","lodgepole pine/Wheeler bluegrass","Y","",2004-10-19,"10690","",,""
"3723446010690","00908","201","PICO/SHCA","lodgepole pine/russet buffaloberry","Y","",2004-10-19,"10690","",,""
"3723447010690","009080","201","PICO/SHCA-SHCA","lodgepole pine/russet buffaloberry-russet buffaloberry","Y","",2004-10-19,"10690","",,""
"3723448010690","009081","201","PICO/SHCA-PAMY","lodgepole pine/russet buffaloberry/Oregon boxleaf","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3723449010690","00909","201","PICO/VAMY2","lodgepole pine/whortleberry","Y","",2004-10-19,"10690","",,""
"3723450010690","00910","201","PICO/VASC","lodgepole pine/grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723451010690","00608","201","PIPU-PSME/ARUV","blue spruce-Douglas-fir/kinnikinnick","Y","",2004-10-19,"10690","",,""
"3723452010690","00316","201","ABLA-PIEN/SETR","subalpine fir-Engelmann spruce/arrowleaf ragwort","Y","",2004-10-19,"10690","",,""
"3723453010690","00318","201","ABLA-PIEN/THOC","subalpine fir-Engelmann spruce/western meadow-rue","Y","",2004-10-19,"10690","",,""
"3723454010690","00319","201","ABLA-PIEN/VAME","subalpine fir-Engelmann spruce/thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3723455010690","003190","201","ABLA-PIEN/VAME-VAME","subalpine fir-Engelmann spruce/thinleaf huckleberry-thinleaf huckleberry","Y","",2004-10-19,"10690","",,""
"3723456010690","003191","201","ABLA-PIEN/VAME-VASC","subalpine fir-Engelmann spruce/thinleaf huckleberry-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723457010690","00320","201","ABLA-PIEN/VAMY2","subalpine fir-Engelmann spruce/whortleberry","Y","",2004-10-19,"10690","",,""
"3723458010690","003200","201","ABLA-PIEN/VAMY2-VAMY2","subalpine fir-Engelmann spruce/whortleberry-whortleberry","Y","",2004-10-19,"10690","",,""
"3723459010690","003201","201","ABLA-PIEN/VAMY2/POPU3","subalpine fir-Engelmann spruce/whortleberry/Jacob's-ladder","Y","",2004-10-19,"10690","",,""
"3723460010690","00321","201","ABLA-PIEN/VASC","subalpine fir-Engelmann spruce/grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723461010690","003210","201","ABLA-PIEN/VASC-VASC","subalpine fir-Engelmann spruce/grouse whortleberry-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723462010690","003211","201","ABLA-PIEN/VASC/PIAL","subalpine fir-Engelmann spruce/grouse whortleberry/whitebark pine","Y","",2004-10-19,"10690","",,""
"3723463010690","003212","201","ABLA-PIEN/VASC/POPU3","subalpine fir-Engelmann spruce/grouse whortleberry/Jacob's-ladder","Y","",2004-10-19,"10690","",,""
"3723464010690","003213","201","ABLA-PIEN/VASC/CAGE2","subalpine fir-Engelmann spruce/grouse whortleberry/Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3723465010690","003216","201","ABLA-PIEN/VASC-SHCA","subalpine fir-Engelmann spruce/grouse whortleberry-russet buffaloberry","Y","",2004-10-19,"10690","",,""
"3723466010690","003217","201","ABLA-PIEN/VASC/ARCO9","subalpine fir-Engelmann spruce/grouse whortleberry/heartleaf arnica","Y","",2004-10-19,"10690","",,""
"3723467010690","00322","201","ABLA-PIEN/RIBES","subalpine fir-Engelmann spruce/currant","Y","",2004-10-19,"10690","",,""
"3723468010690","003220","201","ABLA-PIEN/RIBES-RIBES","subalpine fir-Engelmann spruce/currant-currant","Y","",2004-10-19,"10690","",,""
"3723469010690","003221","201","ABLA-PIEN/RIBES/THFE","subalpine fir-Engelmann spruce/currant/Fendler's meadow-rue","Y","",2004-10-19,"10690","",,""
"3723470010690","00323","201","ABLA-PIEN/SAGL","subalpine fir-Engelmann spruce/grayleaf willow","Y","",2004-10-19,"10690","",,""
"3723471010690","00324","201","ABLA-PIEN/RUPA","subalpine fir-Engelmann spruce/thimbleberry","Y","",2004-10-19,"10690","",,""
"3723472010690","003240","201","ABLA-PIEN/RUPA-RUPA","subalpine fir-Engelmann spruce/thimbleberry-thimbleberry","Y","",2004-10-19,"10690","",,""
"3723473010690","003241","201","ABLA-PIEN/RUPA-VASC","subalpine fir-Engelmann spruce/thimbleberry-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723474010690","00325","201","ABLA-PIEN/SPBE2","subalpine fir-Engelmann spruce/white spirea","Y","",2004-10-19,"10690","",,""
"3723475010690","00326","201","ABLA-PIEN/CARO5","subalpine fir-Engelmann spruce/Ross' sedge","Y","",2004-10-19,"10690","",,""
"3723476010690","00327","201","ABLA-PIEN/ACGL","subalpine fir-Engelmann spruce/Rocky Mountain maple","Y","",2004-10-19,"10690","",,""
"3723477010690","00328","201","ABLA-PIEN/CARU","subalpine fir-Engelmann spruce/pinegrass","Y","",2004-10-19,"10690","",,""
"3723478010690","003280","201","ABLA-PIEN/CARU-CARU","subalpine fir-Engelmann spruce/pinegrass-pinegrass","Y","",2004-10-19,"10690","",,""
"3723479010690","003281","201","ABLA-PIEN/CARU-PAMY","subalpine fir-Engelmann spruce/pinegrass-Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3723480010690","00329","201","ABLA-PIEN/VACA13","subalpine fir-Engelmann spruce/dwarf bilberry","Y","",2004-10-19,"10690","",,""
"3723481010690","00330","201","ABLA-PSME/PHMA5","subalpine fir-Douglas-fir/mallow ninebark","Y","",2004-10-19,"10690","",,""
"3723482010690","004","201","PIEN","Engelmann spruce series","Y","",2004-10-19,"10690","",,""
"3723483010690","00315","201","ABLA-PIEN/PONE2","subalpine fir-Engelmann spruce/Wheeler bluegrass","Y","",2004-10-19,"10690","",,""
"3723484010690","00110","201","ABCO-PSME/VAMY2","white fir-Douglas-fir/whortleberry","Y","",2004-10-19,"10690","",,""
"3723485010690","00111","201","ABCO-PSME/AMAL2","white fir-Douglas-fir/Saskatoon serviceberry","Y","",2004-10-19,"10690","",,""
"3723486010690","00112","201","ABCO-PSME/ARPA6","white fir-Douglas-fir/greenleaf manzanita","Y","",2004-10-19,"10690","",,""
"3723487010690","00113","201","ABCO-PSME/HODU","white fir-Douglas-fir/rockspirea","Y","",2004-10-19,"10690","",,""
"3723488010690","00114","201","ABCO-PSME/SYOR2","white fir-Douglas-fir/mountain snowberry","Y","",2004-10-19,"10690","",2006-07-12,"10690"
"3723489010690","00115","201","ABCO-PIFL2/FEAR2","white fir-limber pine/Arizona fescue","Y","",2004-10-19,"10690","",,""
"3723490010690","00116","201","ABCO-PSME/JUCO6","white fir-Douglas-fir/common juniper","Y","",2004-10-19,"10690","",,""
"3723491010690","00117","201","ABCO-PSME/MARE11","white fir-Douglas-fir/creeping barberry","Y","",2004-10-19,"10690","",,""
"3723492010690","00118","201","ABCO-PSME/PHMA5","white fir-Douglas-fir/mallow ninebark","Y","",2004-10-19,"10690","",,""
"3723493010690","00201","201","ABLA/CAGE2","subalpine fir/Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3723494010690","00202","201","ABLA/THFE","subalpine fir/Fendler's meadow-rue","Y","",2004-10-19,"10690","",,""
"3723495010690","00203","201","ABLA/MARE11","subalpine fir/creeping barberry","Y","",2004-10-19,"10690","",,""
"3723496010690","003","201","ABLA-PIEN","subalpine fir-Englemann spruce series","Y","",2004-10-19,"10690","",,""
"3723497010690","00301","201","ABLA-PIEN/ACRU2","subalpine fir-Engelmann spruce/red baneberry","Y","",2004-10-19,"10690","",,""
"3723498010690","00302","201","ABLA-PIEN/ARCO9","subalpine fir-Engelmann spruce/heartleaf arnica","Y","",2004-10-19,"10690","",,""
"3723499010690","003020","201","ABLA-PIEN/ARCO9-ARCO9","subalpine fir-Engelmann spruce/heartleaf arnica-heartleaf arnica","Y","",2004-10-19,"10690","",,""
"3723500010690","003021","201","ABLA-PIEN/ARCO9-ASMI9","subalpine fir-Engelmann spruce/heartleaf arnica-timber milkvetch","Y","",2004-10-19,"10690","",,""
"3723501010690","003022","201","ABLA-PIEN/ARCO9-SHCA","subalpine fir-Engelmann spruce/heartleaf arnica-russet buffaloberry","Y","",2004-10-19,"10690","",,""
"3723502010690","003023","201","ABLA-PIEN/ARCO9/PIEN","subalpine fir-Engelmann spruce/heartleaf arnica/Engelmann spruce","Y","",2004-10-19,"10690","",,""
"3723503010690","00303","201","ABLA-PIEN/ARLA8","subalpine fir-Engelmann spruce/broadleaf arnica","Y","",2004-10-19,"10690","",,""
"3723504010690","00304","201","ABLA-PIEN/MARE11","subalpine fir-Engelmann spruce/creeping barberry","Y","",2004-10-19,"10690","",,""
"3723505010690","00305","201","ABLA-PIEN/CACA4","subalpine fir-Engelmann spruce/bluejoint","Y","",2004-10-19,"10690","",,""
"3723506010690","00306","201","ABLA-PIEN/MECI3","subalpine fir-Engelmann spruce/tall fringed bluebells","Y","",2004-10-19,"10690","",,""
"3723507010690","00307","201","ABLA-PIEN/CAGE2","subalpine fir-Engelmann spruce/Geyer's sedge","Y","",2004-10-19,"10690","",,""
"3723508010690","00308","201","ABLA-PIEN/EREX4","subalpine fir-Engelmann spruce/sprucefir fleabane","Y","",2004-10-19,"10690","",,""
"3723509010690","00309","201","ABLA-PIEN/JUCO6","subalpine fir-Engelmann spruce/common juniper","Y","",2004-10-19,"10690","",,""
"3723510010690","00310","201","ABLA-PIEN/LIBO3","subalpine fir-Engelmann spruce/twinflower","Y","",2004-10-19,"10690","",,""
"3723511010690","003100","201","ABLA-PIEN/LIBO3-LIBO3","subalpine fir-Engelmann spruce/twinflower-twinflower","Y","",2004-10-19,"10690","",,""
"3723512010690","003101","201","ABLA-PIEN/LIBO3/VASC","subalpine fir-Engelmann spruce/twinflower/grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723513010690","00311","201","ABLA-PIEN/2MOSS","subalpine fir-Engelmann spruce/moss species","Y","",2004-10-19,"10690","",,""
"3723514010690","00313","201","ABLA-PIEN/PAMY","subalpine fir-Engelmann spruce/Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3723515010690","003130","201","ABLA-PIEN/PAMY-PAMY","subalpine fir-Engelmann spruce/Oregon boxleaf-Oregon boxleaf","Y","",2004-10-19,"10690","",,""
"3723516010690","003131","201","ABLA-PIEN/PAMY-PSME","subalpine fir-Engelmann spruce/Oregon boxleaf-Douglas-fir","Y","",2004-10-19,"10690","",,""
"3723517010690","003132","201","ABLA-PIEN/PAMY-RIMO2","subalpine fir-Engelmann spruce/Oregon boxleaf-gooseberry currant","Y","",2004-10-19,"10690","",,""
"3723518010690","00109","201","ABCO-PSME/ARUV","white fir-Douglas-fir/kinnikinnick","Y","",2004-10-19,"10690","",,""
"3723519010690","832","111","ABLA/LUGLH-MEFE","subalpine fir/Hitchcock's smooth woodrush-rusty menziesia","Y","",2004-10-19,"10690","",,""
"3723520010690","840","111","TSME/LUGLH","mountain hemlock/Hitchcock's smooth woodrush","Y","",2004-10-19,"10690","",,""
"3723521010690","841","111","TSME/LUGLH-VASC","mountain hemlock/Hitchcock's smooth woodrush-grouse whortleberry","Y","",2004-10-19,"10690","",,""
"3723522010690","842","111","TSME/LUGLH-MEFE","mountain hemlock/Hitchcock's smooth woodrush-rusty menziesia","Y","",2004-10-19,"10690","",,""
"3723523010690","850","111","PIAL-ABLA","whitebarkpine-subalpine fir","Y","",2004-10-19,"10690","",,""
